conv_id,query_id,query_text,retrieved_message_uid,rank,score,retriever
c25,3,What concerns were raised?,c25_30,4,0.0,tfidf
c25,3,What concerns were raised?,c25_29,5,0.0,tfidf
c25,4,What is the recommended approach?,c25_67,1,0.0,tfidf
c25,4,What is the recommended approach?,c25_17,2,0.0,tfidf
c25,4,What is the recommended approach?,c25_31,3,0.0,tfidf
c25,4,What is the recommended approach?,c25_30,4,0.0,tfidf
c25,4,What is the recommended approach?,c25_29,5,0.0,tfidf
c3,0,What is the main topic of discussion?,c3_75,1,0.0,tfidf
c3,0,What is the main topic of discussion?,c3_19,2,0.0,tfidf
c3,0,What is the main topic of discussion?,c3_21,3,0.0,tfidf
c3,0,What is the main topic of discussion?,c3_22,4,0.0,tfidf
c3,0,What is the main topic of discussion?,c3_23,5,0.0,tfidf
c3,1,What are the key points being discussed?,c3_75,1,0.0,tfidf
c3,1,What are the key points being discussed?,c3_19,2,0.0,tfidf
c3,1,What are the key points being discussed?,c3_21,3,0.0,tfidf
c3,1,What are the key points being discussed?,c3_22,4,0.0,tfidf
c3,1,What are the key points being discussed?,c3_23,5,0.0,tfidf
c3,2,What decisions were made?,c3_75,1,0.0,tfidf
c3,2,What decisions were made?,c3_19,2,0.0,tfidf
c3,2,What decisions were made?,c3_21,3,0.0,tfidf
c3,2,What decisions were made?,c3_22,4,0.0,tfidf
c3,2,What decisions were made?,c3_23,5,0.0,tfidf
c3,3,What concerns were raised?,c3_75,1,0.0,tfidf
c3,3,What concerns were raised?,c3_19,2,0.0,tfidf
c3,3,What concerns were raised?,c3_21,3,0.0,tfidf
c3,3,What concerns were raised?,c3_22,4,0.0,tfidf
c3,3,What concerns were raised?,c3_23,5,0.0,tfidf
c3,4,What is the recommended approach?,c3_75,1,0.0,tfidf
c3,4,What is the recommended approach?,c3_19,2,0.0,tfidf
c3,4,What is the recommended approach?,c3_21,3,0.0,tfidf
c3,4,What is the recommended approach?,c3_22,4,0.0,tfidf
c3,4,What is the recommended approach?,c3_23,5,0.0,tfidf
c4,0,What is the main topic of discussion?,c4_43,1,0.3677096170025783,tfidf
c4,0,What is the main topic of discussion?,c4_41,2,0.31704113282635465,tfidf
c4,0,What is the main topic of discussion?,c4_7,3,0.31704113282635465,tfidf
c4,0,What is the main topic of discussion?,c4_26,4,0.31431881910320725,tfidf
c4,0,What is the main topic of discussion?,c4_5,5,0.29606793110274315,tfidf
c4,1,What are the key points being discussed?,c4_62,1,0.0,tfidf
c4,1,What are the key points being discussed?,c4_16,2,0.0,tfidf
c4,1,What are the key points being discussed?,c4_29,3,0.0,tfidf
c4,1,What are the key points being discussed?,c4_28,4,0.0,tfidf
c4,1,What are the key points being discussed?,c4_27,5,0.0,tfidf
c4,2,What decisions were made?,c4_62,1,0.0,tfidf
c4,2,What decisions were made?,c4_16,2,0.0,tfidf
c4,2,What decisions were made?,c4_29,3,0.0,tfidf
c4,2,What decisions were made?,c4_28,4,0.0,tfidf
c4,2,What decisions were made?,c4_27,5,0.0,tfidf
c4,3,What concerns were raised?,c4_62,1,0.0,tfidf
c4,3,What concerns were raised?,c4_16,2,0.0,tfidf
c4,3,What concerns were raised?,c4_29,3,0.0,tfidf
c4,3,What concerns were raised?,c4_28,4,0.0,tfidf
c4,3,What concerns were raised?,c4_27,5,0.0,tfidf
c4,4,What is the recommended approach?,c4_62,1,0.0,tfidf
c4,4,What is the recommended approach?,c4_16,2,0.0,tfidf
c4,4,What is the recommended approach?,c4_29,3,0.0,tfidf
c4,4,What is the recommended approach?,c4_28,4,0.0,tfidf
c4,4,What is the recommended approach?,c4_27,5,0.0,tfidf
c5,0,What is the main topic of discussion?,c5_57,1,0.0,tfidf
c5,0,What is the main topic of discussion?,c5_28,2,0.0,tfidf
c5,0,What is the main topic of discussion?,c5_26,3,0.0,tfidf
c5,0,What is the main topic of discussion?,c5_25,4,0.0,tfidf
c5,0,What is the main topic of discussion?,c5_24,5,0.0,tfidf
c5,1,What are the key points being discussed?,c5_57,1,0.0,tfidf
c5,1,What are the key points being discussed?,c5_28,2,0.0,tfidf
c5,1,What are the key points being discussed?,c5_26,3,0.0,tfidf
c5,1,What are the key points being discussed?,c5_25,4,0.0,tfidf
c5,1,What are the key points being discussed?,c5_24,5,0.0,tfidf
c5,2,What decisions were made?,c5_57,1,0.0,tfidf
c5,2,What decisions were made?,c5_28,2,0.0,tfidf
c5,2,What decisions were made?,c5_26,3,0.0,tfidf
c5,2,What decisions were made?,c5_25,4,0.0,tfidf
c5,2,What decisions were made?,c5_24,5,0.0,tfidf
c5,3,What concerns were raised?,c5_57,1,0.0,tfidf
c5,3,What concerns were raised?,c5_28,2,0.0,tfidf
c5,3,What concerns were raised?,c5_26,3,0.0,tfidf
c5,3,What concerns were raised?,c5_25,4,0.0,tfidf
c5,3,What concerns were raised?,c5_24,5,0.0,tfidf
c5,4,What is the recommended approach?,c5_57,1,0.0,tfidf
c5,4,What is the recommended approach?,c5_28,2,0.0,tfidf
c5,4,What is the recommended approach?,c5_26,3,0.0,tfidf
c5,4,What is the recommended approach?,c5_25,4,0.0,tfidf
c5,4,What is the recommended approach?,c5_24,5,0.0,tfidf
c6,0,What is the main topic of discussion?,c6_43,1,0.38454497359125905,tfidf
c6,0,What is the main topic of discussion?,c6_5,2,0.3157650997089057,tfidf
c6,0,What is the main topic of discussion?,c6_24,3,0.30535009401232927,tfidf
c6,0,What is the main topic of discussion?,c6_38,4,0.28508866323983745,tfidf
c6,0,What is the main topic of discussion?,c6_17,5,0.2805554243061606,tfidf
c6,1,What are the key points being discussed?,c6_69,1,0.0,tfidf
c6,1,What are the key points being discussed?,c6_25,2,0.0,tfidf
c6,1,What are the key points being discussed?,c6_19,3,0.0,tfidf
c6,1,What are the key points being discussed?,c6_20,4,0.0,tfidf
c6,1,What are the key points being discussed?,c6_21,5,0.0,tfidf
c6,2,What decisions were made?,c6_69,1,0.0,tfidf
c6,2,What decisions were made?,c6_25,2,0.0,tfidf
c6,2,What decisions were made?,c6_19,3,0.0,tfidf
c6,2,What decisions were made?,c6_20,4,0.0,tfidf
c6,2,What decisions were made?,c6_21,5,0.0,tfidf
c6,3,What concerns were raised?,c6_69,1,0.0,tfidf
c6,3,What concerns were raised?,c6_25,2,0.0,tfidf
c6,3,What concerns were raised?,c6_19,3,0.0,tfidf
c6,3,What concerns were raised?,c6_20,4,0.0,tfidf
c6,3,What concerns were raised?,c6_21,5,0.0,tfidf
c6,4,What is the recommended approach?,c6_69,1,0.0,tfidf
c6,4,What is the recommended approach?,c6_25,2,0.0,tfidf
c6,4,What is the recommended approach?,c6_19,3,0.0,tfidf
c6,4,What is the recommended approach?,c6_20,4,0.0,tfidf
c6,4,What is the recommended approach?,c6_21,5,0.0,tfidf
c7,0,What is the main topic of discussion?,c7_1,1,0.3527909479465461,tfidf
c7,0,What is the main topic of discussion?,c7_26,2,0.0,tfidf
c7,0,What is the main topic of discussion?,c7_20,3,0.0,tfidf
c7,0,What is the main topic of discussion?,c7_21,4,0.0,tfidf
c7,0,What is the main topic of discussion?,c7_22,5,0.0,tfidf
c7,1,What are the key points being discussed?,c7_71,1,0.0,tfidf
c7,1,What are the key points being discussed?,c7_26,2,0.0,tfidf
c7,1,What are the key points being discussed?,c7_20,3,0.0,tfidf
c7,1,What are the key points being discussed?,c7_21,4,0.0,tfidf
c7,1,What are the key points being discussed?,c7_22,5,0.0,tfidf
c7,2,What decisions were made?,c7_71,1,0.0,tfidf
c7,2,What decisions were made?,c7_26,2,0.0,tfidf
c7,2,What decisions were made?,c7_20,3,0.0,tfidf
c7,2,What decisions were made?,c7_21,4,0.0,tfidf
c7,2,What decisions were made?,c7_22,5,0.0,tfidf
c7,3,What concerns were raised?,c7_71,1,0.0,tfidf
c7,3,What concerns were raised?,c7_26,2,0.0,tfidf
c7,3,What concerns were raised?,c7_20,3,0.0,tfidf
c7,3,What concerns were raised?,c7_21,4,0.0,tfidf
c7,3,What concerns were raised?,c7_22,5,0.0,tfidf
c7,4,What is the recommended approach?,c7_71,1,0.0,tfidf
c7,4,What is the recommended approach?,c7_26,2,0.0,tfidf
c7,4,What is the recommended approach?,c7_20,3,0.0,tfidf
c7,4,What is the recommended approach?,c7_21,4,0.0,tfidf
c7,4,What is the recommended approach?,c7_22,5,0.0,tfidf
c8,0,What is the main topic of discussion?,c8_30,1,0.359738637532585,tfidf
c8,0,What is the main topic of discussion?,c8_59,2,0.359738637532585,tfidf
c8,0,What is the main topic of discussion?,c8_56,3,0.359738637532585,tfidf
c8,0,What is the main topic of discussion?,c8_26,4,0.3189174658971782,tfidf
c8,0,What is the main topic of discussion?,c8_10,5,0.3028284366715107,tfidf
c8,1,What are the key points being discussed?,c8_68,1,0.0,tfidf
c8,1,What are the key points being discussed?,c8_25,2,0.0,tfidf
c8,1,What are the key points being discussed?,c8_19,3,0.0,tfidf
c8,1,What are the key points being discussed?,c8_20,4,0.0,tfidf
c8,1,What are the key points being discussed?,c8_21,5,0.0,tfidf
c8,2,What decisions were made?,c8_68,1,0.0,tfidf
c8,2,What decisions were made?,c8_25,2,0.0,tfidf
c8,2,What decisions were made?,c8_19,3,0.0,tfidf
c8,2,What decisions were made?,c8_20,4,0.0,tfidf
c8,2,What decisions were made?,c8_21,5,0.0,tfidf
c8,3,What concerns were raised?,c8_68,1,0.0,tfidf
c8,3,What concerns were raised?,c8_25,2,0.0,tfidf
c8,3,What concerns were raised?,c8_19,3,0.0,tfidf
c8,3,What concerns were raised?,c8_20,4,0.0,tfidf
c8,3,What concerns were raised?,c8_21,5,0.0,tfidf
c8,4,What is the recommended approach?,c8_68,1,0.0,tfidf
c8,4,What is the recommended approach?,c8_25,2,0.0,tfidf
c8,4,What is the recommended approach?,c8_19,3,0.0,tfidf
c8,4,What is the recommended approach?,c8_20,4,0.0,tfidf
c8,4,What is the recommended approach?,c8_21,5,0.0,tfidf
c9,0,What is the main topic of discussion?,c9_60,1,0.0,tfidf
c9,0,What is the main topic of discussion?,c9_59,2,0.0,tfidf
c9,0,What is the main topic of discussion?,c9_28,3,0.0,tfidf
c9,0,What is the main topic of discussion?,c9_27,4,0.0,tfidf
c9,0,What is the main topic of discussion?,c9_26,5,0.0,tfidf
c9,1,What are the key points being discussed?,c9_60,1,0.0,tfidf
c9,1,What are the key points being discussed?,c9_59,2,0.0,tfidf
c9,1,What are the key points being discussed?,c9_28,3,0.0,tfidf
c9,1,What are the key points being discussed?,c9_27,4,0.0,tfidf
c9,1,What are the key points being discussed?,c9_26,5,0.0,tfidf
c9,2,What decisions were made?,c9_60,1,0.0,tfidf
c9,2,What decisions were made?,c9_59,2,0.0,tfidf
c9,2,What decisions were made?,c9_28,3,0.0,tfidf
c9,2,What decisions were made?,c9_27,4,0.0,tfidf
c9,2,What decisions were made?,c9_26,5,0.0,tfidf
c9,3,What concerns were raised?,c9_60,1,0.0,tfidf
c9,3,What concerns were raised?,c9_59,2,0.0,tfidf
c9,3,What concerns were raised?,c9_28,3,0.0,tfidf
c9,3,What concerns were raised?,c9_27,4,0.0,tfidf
c9,3,What concerns were raised?,c9_26,5,0.0,tfidf
c9,4,What is the recommended approach?,c9_60,1,0.0,tfidf
c9,4,What is the recommended approach?,c9_59,2,0.0,tfidf
c9,4,What is the recommended approach?,c9_28,3,0.0,tfidf
c9,4,What is the recommended approach?,c9_27,4,0.0,tfidf
c9,4,What is the recommended approach?,c9_26,5,0.0,tfidf
